pm_id,localized_name,tech_id,era,pmg,owner_chain,pm_kind,stat_rule,notes
pm_modern_air_design_infrastructure_2,Hypersonic Airliners,tech_air_infrastructure_15,15,pmg_air_design_infrastructure,tech_air_infrastructure,Goods,AIR-DESIGN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_small_jet_aircraft, pm_medium_jet_aircraft, pm_large_jet_aircraft), then continue that same step for every new PM. goods_input_aeroplanes_add +1/generation, goods_input_oil_add +10/generation, goods_output_merchant_marine_add +5/generation, goods_output_transportation_add +50/generation. Employment/domain side effects follow stat_rule AIR-DESIGN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_air_design_infrastructure_3,Suborbital Passenger Craft,tech_air_infrastructure_18,18,pmg_air_design_infrastructure,tech_air_infrastructure,Goods,AIR-DESIGN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_small_jet_aircraft, pm_medium_jet_aircraft, pm_large_jet_aircraft), then continue that same step for every new PM. goods_input_aeroplanes_add +1/generation, goods_input_oil_add +10/generation, goods_output_merchant_marine_add +5/generation, goods_output_transportation_add +50/generation. Employment/domain side effects follow stat_rule AIR-DESIGN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_air_design_infrastructure_4,Fusion-Electric Aerospace Liners,tech_air_infrastructure_20,20,pmg_air_design_infrastructure,tech_air_infrastructure,Goods,AIR-DESIGN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_small_jet_aircraft, pm_medium_jet_aircraft, pm_large_jet_aircraft), then continue that same step for every new PM. goods_input_aeroplanes_add +1/generation, goods_input_oil_add +10/generation, goods_output_merchant_marine_add +5/generation, goods_output_transportation_add +50/generation. Employment/domain side effects follow stat_rule AIR-DESIGN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_construction_6,Autonomous Construction Systems,tech_construction_infrastructure_11,11,pmg_base_building_construction_sector,tech_construction_infrastructure,Goods,CONSTRUCTION-GOODS,"V3 explicit construction rule: the recent live PMs are material substitutions rather than a linear throughput series. Use pm_construction_5 as the endpoint and add exactly 20% of its final material basket per new construction PM (1.2x, 1.4x, 1.6x, 1.8x, 2.0x), while construction output/state construction effects continue by their approved fixed steps."
pm_modern_construction_7,Robotic Megaproject Construction,tech_construction_infrastructure_13,13,pmg_base_building_construction_sector,tech_construction_infrastructure,Goods,CONSTRUCTION-GOODS,"V3 explicit construction rule: the recent live PMs are material substitutions rather than a linear throughput series. Use pm_construction_5 as the endpoint and add exactly 20% of its final material basket per new construction PM (1.2x, 1.4x, 1.6x, 1.8x, 2.0x), while construction output/state construction effects continue by their approved fixed steps."
pm_modern_construction_8,Self-Healing Structural Construction,tech_construction_infrastructure_15,15,pmg_base_building_construction_sector,tech_construction_infrastructure,Goods,CONSTRUCTION-GOODS,"V3 explicit construction rule: the recent live PMs are material substitutions rather than a linear throughput series. Use pm_construction_5 as the endpoint and add exactly 20% of its final material basket per new construction PM (1.2x, 1.4x, 1.6x, 1.8x, 2.0x), while construction output/state construction effects continue by their approved fixed steps."
pm_modern_construction_9,Programmable Structure Construction,tech_construction_infrastructure_17,17,pmg_base_building_construction_sector,tech_construction_infrastructure,Goods,CONSTRUCTION-GOODS,"V3 explicit construction rule: the recent live PMs are material substitutions rather than a linear throughput series. Use pm_construction_5 as the endpoint and add exactly 20% of its final material basket per new construction PM (1.2x, 1.4x, 1.6x, 1.8x, 2.0x), while construction output/state construction effects continue by their approved fixed steps."
pm_modern_construction_10,Self-Assembling Megastructure Construction,tech_construction_infrastructure_19,19,pmg_base_building_construction_sector,tech_construction_infrastructure,Goods,CONSTRUCTION-GOODS,"V3 explicit construction rule: the recent live PMs are material substitutions rather than a linear throughput series. Use pm_construction_5 as the endpoint and add exactly 20% of its final material basket per new construction PM (1.2x, 1.4x, 1.6x, 1.8x, 2.0x), while construction output/state construction effects continue by their approved fixed steps."
pm_modern_construction_size_6,Autonomous Construction Crews,tech_construction_infrastructure_12,12,pmg_base_building_construction_sector_size,tech_construction_infrastructure,Goods,CONSTRUCTION-SIZE,"V3 source-driven input rule: continue the direct goods-input cadence from the latest three live PMs (pm_construction_size_3, pm_construction_size_4, pm_construction_size_5) using one constant absolute step per generation: goods_input_communication_services_add +2/generation, goods_input_computers_add +1/generation, goods_input_industrial_robots_add +1/generation, goods_input_software_add +2/generation, goods_input_transportation_add +2/generation. Non-goods effects and employment follow stat_rule CONSTRUCTION-SIZE; productivity bonuses target exact output goods only."
pm_modern_construction_size_7,Integrated Fabrication Crews,tech_construction_infrastructure_14,14,pmg_base_building_construction_sector_size,tech_construction_infrastructure,Goods,CONSTRUCTION-SIZE,"V3 source-driven input rule: continue the direct goods-input cadence from the latest three live PMs (pm_construction_size_3, pm_construction_size_4, pm_construction_size_5) using one constant absolute step per generation: goods_input_communication_services_add +2/generation, goods_input_computers_add +1/generation, goods_input_industrial_robots_add +1/generation, goods_input_software_add +2/generation, goods_input_transportation_add +2/generation. Non-goods effects and employment follow stat_rule CONSTRUCTION-SIZE; productivity bonuses target exact output goods only."
pm_modern_construction_size_8,Cognitive Construction Networks,tech_construction_infrastructure_16,16,pmg_base_building_construction_sector_size,tech_construction_infrastructure,Goods,CONSTRUCTION-SIZE,"V3 source-driven input rule: continue the direct goods-input cadence from the latest three live PMs (pm_construction_size_3, pm_construction_size_4, pm_construction_size_5) using one constant absolute step per generation: goods_input_communication_services_add +2/generation, goods_input_computers_add +1/generation, goods_input_industrial_robots_add +1/generation, goods_input_software_add +2/generation, goods_input_transportation_add +2/generation. Non-goods effects and employment follow stat_rule CONSTRUCTION-SIZE; productivity bonuses target exact output goods only."
pm_modern_construction_size_9,Distributed Megaproject Crews,tech_construction_infrastructure_18,18,pmg_base_building_construction_sector_size,tech_construction_infrastructure,Goods,CONSTRUCTION-SIZE,"V3 source-driven input rule: continue the direct goods-input cadence from the latest three live PMs (pm_construction_size_3, pm_construction_size_4, pm_construction_size_5) using one constant absolute step per generation: goods_input_communication_services_add +2/generation, goods_input_computers_add +1/generation, goods_input_industrial_robots_add +1/generation, goods_input_software_add +2/generation, goods_input_transportation_add +2/generation. Non-goods effects and employment follow stat_rule CONSTRUCTION-SIZE; productivity bonuses target exact output goods only."
pm_modern_construction_size_10,Post-Labor Construction Systems,tech_construction_infrastructure_20,20,pmg_base_building_construction_sector_size,tech_construction_infrastructure,Goods,CONSTRUCTION-SIZE,"V3 source-driven input rule: continue the direct goods-input cadence from the latest three live PMs (pm_construction_size_3, pm_construction_size_4, pm_construction_size_5) using one constant absolute step per generation: goods_input_communication_services_add +2/generation, goods_input_computers_add +1/generation, goods_input_industrial_robots_add +1/generation, goods_input_software_add +2/generation, goods_input_transportation_add +2/generation. Non-goods effects and employment follow stat_rule CONSTRUCTION-SIZE; productivity bonuses target exact output goods only."
pm_modern_internet_services_6,Terabit Mesh Services,tech_communication_infrastructure_11,11,pmg_internet_infrastructure,tech_communication_infrastructure,Goods,COMM-NET,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_decent_internet_services, pm_fast_internet_services, pm_very_fast_internet_services), then continue that same step for every new PM. goods_input_professional_services_add +0.2/generation, goods_output_communication_services_add +25/generation. Employment/domain side effects follow stat_rule COMM-NET; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_internet_services_7,Photonic Network Services,tech_communication_infrastructure_12,12,pmg_internet_infrastructure,tech_communication_infrastructure,Goods,COMM-NET,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_decent_internet_services, pm_fast_internet_services, pm_very_fast_internet_services), then continue that same step for every new PM. goods_input_professional_services_add +0.2/generation, goods_output_communication_services_add +25/generation. Employment/domain side effects follow stat_rule COMM-NET; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_internet_services_8,Ambient Network Services,tech_communication_infrastructure_13,13,pmg_internet_infrastructure,tech_communication_infrastructure,Goods,COMM-NET,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_decent_internet_services, pm_fast_internet_services, pm_very_fast_internet_services), then continue that same step for every new PM. goods_input_professional_services_add +0.2/generation, goods_output_communication_services_add +25/generation. Employment/domain side effects follow stat_rule COMM-NET; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_internet_services_9,Neural Interface Services,tech_communication_infrastructure_14,14,pmg_internet_infrastructure,tech_communication_infrastructure,Goods,COMM-NET,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_decent_internet_services, pm_fast_internet_services, pm_very_fast_internet_services), then continue that same step for every new PM. goods_input_professional_services_add +0.2/generation, goods_output_communication_services_add +25/generation. Employment/domain side effects follow stat_rule COMM-NET; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_internet_services_10,Quantum-Secured Network Services,tech_communication_infrastructure_15,15,pmg_internet_infrastructure,tech_communication_infrastructure,Goods,COMM-NET,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_decent_internet_services, pm_fast_internet_services, pm_very_fast_internet_services), then continue that same step for every new PM. goods_input_professional_services_add +0.2/generation, goods_output_communication_services_add +25/generation. Employment/domain side effects follow stat_rule COMM-NET; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_internet_services_11,Holographic Telepresence Services,tech_communication_infrastructure_16,16,pmg_internet_infrastructure,tech_communication_infrastructure,Goods,COMM-NET,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_decent_internet_services, pm_fast_internet_services, pm_very_fast_internet_services), then continue that same step for every new PM. goods_input_professional_services_add +0.2/generation, goods_output_communication_services_add +25/generation. Employment/domain side effects follow stat_rule COMM-NET; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_internet_services_12,Autonomous Knowledge Networks,tech_communication_infrastructure_17,17,pmg_internet_infrastructure,tech_communication_infrastructure,Goods,COMM-NET,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_decent_internet_services, pm_fast_internet_services, pm_very_fast_internet_services), then continue that same step for every new PM. goods_input_professional_services_add +0.2/generation, goods_output_communication_services_add +25/generation. Employment/domain side effects follow stat_rule COMM-NET; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_internet_services_13,Entanglement-Secured Network Services,tech_communication_infrastructure_18,18,pmg_internet_infrastructure,tech_communication_infrastructure,Goods,COMM-NET,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_decent_internet_services, pm_fast_internet_services, pm_very_fast_internet_services), then continue that same step for every new PM. goods_input_professional_services_add +0.2/generation, goods_output_communication_services_add +25/generation. Employment/domain side effects follow stat_rule COMM-NET; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_internet_services_14,Interplanetary Network Services,tech_communication_infrastructure_19,19,pmg_internet_infrastructure,tech_communication_infrastructure,Goods,COMM-NET,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_decent_internet_services, pm_fast_internet_services, pm_very_fast_internet_services), then continue that same step for every new PM. goods_input_professional_services_add +0.2/generation, goods_output_communication_services_add +25/generation. Employment/domain side effects follow stat_rule COMM-NET; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_internet_services_15,Ubiquitous Cognitive Networking,tech_communication_infrastructure_20,20,pmg_internet_infrastructure,tech_communication_infrastructure,Goods,COMM-NET,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_decent_internet_services, pm_fast_internet_services, pm_very_fast_internet_services), then continue that same step for every new PM. goods_input_professional_services_add +0.2/generation, goods_output_communication_services_add +25/generation. Employment/domain side effects follow stat_rule COMM-NET; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_nuclear_power_infrastructure_5,Commercial Fusion Grid Reactors,tech_energy_infrastructure_11,11,pmg_nuclear_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_advanced_nuclear_plant, pm_fusion_plant, pm_advanced_fusion_plant), then continue that same step for every new PM. goods_output_electricity_add +100/generation. Employment/domain side effects follow stat_rule ENERGY-PARTIAL; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_nuclear_power_infrastructure_6,Advanced Stellarator Reactors,tech_energy_infrastructure_14,14,pmg_nuclear_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_advanced_nuclear_plant, pm_fusion_plant, pm_advanced_fusion_plant), then continue that same step for every new PM. goods_output_electricity_add +100/generation. Employment/domain side effects follow stat_rule ENERGY-PARTIAL; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_nuclear_power_infrastructure_7,Helium-3 Fusion Reactors,tech_energy_infrastructure_17,17,pmg_nuclear_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_advanced_nuclear_plant, pm_fusion_plant, pm_advanced_fusion_plant), then continue that same step for every new PM. goods_output_electricity_add +100/generation. Employment/domain side effects follow stat_rule ENERGY-PARTIAL; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_nuclear_power_infrastructure_8,Controlled Microstar Reactors,tech_energy_infrastructure_20,20,pmg_nuclear_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_advanced_nuclear_plant, pm_fusion_plant, pm_advanced_fusion_plant), then continue that same step for every new PM. goods_output_electricity_add +100/generation. Employment/domain side effects follow stat_rule ENERGY-PARTIAL; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_oil_power_infrastructure_6,Carbon-Captured Cogeneration,tech_energy_infrastructure_11,11,pmg_oil_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,"V3 explicit sparse/flat-throughput rule: source history does not provide a usable increasing three-PM throughput slope. From the final productive live PM, add 50% of its positive direct goods input/output package as one fixed absolute step per new PM (never compounded). Employment/domain side effects follow stat_rule ENERGY-PARTIAL; productivity bonuses are per-good only."
pm_modern_oil_power_infrastructure_7,Synthetic-Fuel Turbines,tech_energy_infrastructure_14,14,pmg_oil_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,"V3 explicit sparse/flat-throughput rule: source history does not provide a usable increasing three-PM throughput slope. From the final productive live PM, add 50% of its positive direct goods input/output package as one fixed absolute step per new PM (never compounded). Employment/domain side effects follow stat_rule ENERGY-PARTIAL; productivity bonuses are per-good only."
pm_modern_oil_power_infrastructure_8,Closed-Cycle Thermal Plants,tech_energy_infrastructure_17,17,pmg_oil_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,"V3 explicit sparse/flat-throughput rule: source history does not provide a usable increasing three-PM throughput slope. From the final productive live PM, add 50% of its positive direct goods input/output package as one fixed absolute step per new PM (never compounded). Employment/domain side effects follow stat_rule ENERGY-PARTIAL; productivity bonuses are per-good only."
pm_modern_oil_power_infrastructure_9,Molecular Thermal Power Plants,tech_energy_infrastructure_20,20,pmg_oil_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,"V3 explicit sparse/flat-throughput rule: source history does not provide a usable increasing three-PM throughput slope. From the final productive live PM, add 50% of its positive direct goods input/output package as one fixed absolute step per new PM (never compounded). Employment/domain side effects follow stat_rule ENERGY-PARTIAL; productivity bonuses are per-good only."
pm_modern_geothermal_power_infrastructure_3,Supercritical Geothermal Wells,tech_energy_infrastructure_12,12,pmg_geothermal_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,V3 explicit family linear rule: goods_output_electricity_add +200/generation. Apply the same absolute step from the final productive live PM to every future generation; never use dangling/deprecated residue.
pm_modern_geothermal_power_infrastructure_4,Ultra-Deep Geothermal Systems,tech_energy_infrastructure_15,15,pmg_geothermal_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,V3 explicit family linear rule: goods_output_electricity_add +200/generation. Apply the same absolute step from the final productive live PM to every future generation; never use dangling/deprecated residue.
pm_modern_geothermal_power_infrastructure_5,Crustal Heat Networks,tech_energy_infrastructure_18,18,pmg_geothermal_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,V3 explicit family linear rule: goods_output_electricity_add +200/generation. Apply the same absolute step from the final productive live PM to every future generation; never use dangling/deprecated residue.
pm_modern_geothermal_power_infrastructure_6,Planetary Geothermal Tapping,tech_energy_infrastructure_20,20,pmg_geothermal_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,V3 explicit family linear rule: goods_output_electricity_add +200/generation. Apply the same absolute step from the final productive live PM to every future generation; never use dangling/deprecated residue.
pm_modern_hydroelectric_power_infrastructure_2,Adaptive Hydropower Networks,tech_energy_infrastructure_13,13,pmg_hydroelectric_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,V3 explicit family linear rule: goods_output_electricity_add +200/generation. Apply the same absolute step from the final productive live PM to every future generation; never use dangling/deprecated residue.
pm_modern_hydroelectric_power_infrastructure_3,Continental Pumped Hydro,tech_energy_infrastructure_16,16,pmg_hydroelectric_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,V3 explicit family linear rule: goods_output_electricity_add +200/generation. Apply the same absolute step from the final productive live PM to every future generation; never use dangling/deprecated residue.
pm_modern_hydroelectric_power_infrastructure_4,Closed-Loop Water Power,tech_energy_infrastructure_19,19,pmg_hydroelectric_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,V3 explicit family linear rule: goods_output_electricity_add +200/generation. Apply the same absolute step from the final productive live PM to every future generation; never use dangling/deprecated residue.
pm_modern_hydroelectric_power_infrastructure_5,Planetary Hydraulic Power,tech_energy_infrastructure_20,20,pmg_hydroelectric_power_infrastructure,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,V3 explicit family linear rule: goods_output_electricity_add +200/generation. Apply the same absolute step from the final productive live PM to every future generation; never use dangling/deprecated residue.
pm_modern_skyscraper_energy_source_3,Building-Integrated Energy Grids,tech_energy_infrastructure_12,12,pmg_skyscraper_energy_source,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,"V3 explicit skyscraper-energy rule: source PMs are fuel-source substitutions, not a linear throughput series. Continue electricity input by a fixed +12.5 per future PM and apply the approved per-good real-estate productivity benefit."
pm_modern_skyscraper_energy_source_4,Self-Balancing Arcology Power,tech_energy_infrastructure_15,15,pmg_skyscraper_energy_source,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,"V3 explicit skyscraper-energy rule: source PMs are fuel-source substitutions, not a linear throughput series. Continue electricity input by a fixed +12.5 per future PM and apply the approved per-good real-estate productivity benefit."
pm_modern_skyscraper_energy_source_5,Metropolitan Microgrid Fabric,tech_energy_infrastructure_18,18,pmg_skyscraper_energy_source,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,"V3 explicit skyscraper-energy rule: source PMs are fuel-source substitutions, not a linear throughput series. Continue electricity input by a fixed +12.5 per future PM and apply the approved per-good real-estate productivity benefit."
pm_modern_skyscraper_energy_source_6,Autonomous Megastructure Energy Systems,tech_energy_infrastructure_20,20,pmg_skyscraper_energy_source,tech_energy_infrastructure,Goods,ENERGY-PARTIAL,"V3 explicit skyscraper-energy rule: source PMs are fuel-source substitutions, not a linear throughput series. Continue electricity input by a fixed +12.5 per future PM and apply the approved per-good real-estate productivity benefit."
pm_modern_car_design_infrastructure_1,Autonomous Road Vehicles,tech_land_infrastructure_12,12,pmg_car_design_infrastructure,tech_land_infrastructure,Goods,TRANSPORT-DESIGN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_diesel_cars, pm_petrol_cars, pm_electric_cars), then continue that same step for every new PM. goods_input_automobiles_add +1/generation, goods_output_transportation_add +40/generation. Employment/domain side effects follow stat_rule TRANSPORT-DESIGN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_car_design_infrastructure_2,Adaptive Road Systems,tech_land_infrastructure_15,15,pmg_car_design_infrastructure,tech_land_infrastructure,Goods,TRANSPORT-DESIGN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_diesel_cars, pm_petrol_cars, pm_electric_cars), then continue that same step for every new PM. goods_input_automobiles_add +1/generation, goods_output_transportation_add +40/generation. Employment/domain side effects follow stat_rule TRANSPORT-DESIGN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_car_design_infrastructure_3,Vacuum-Corridor Ground Vehicles,tech_land_infrastructure_18,18,pmg_car_design_infrastructure,tech_land_infrastructure,Goods,TRANSPORT-DESIGN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_diesel_cars, pm_petrol_cars, pm_electric_cars), then continue that same step for every new PM. goods_input_automobiles_add +1/generation, goods_output_transportation_add +40/generation. Employment/domain side effects follow stat_rule TRANSPORT-DESIGN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_car_design_infrastructure_4,Planetary Mobility Vehicles,tech_land_infrastructure_20,20,pmg_car_design_infrastructure,tech_land_infrastructure,Goods,TRANSPORT-DESIGN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_diesel_cars, pm_petrol_cars, pm_electric_cars), then continue that same step for every new PM. goods_input_automobiles_add +1/generation, goods_output_transportation_add +40/generation. Employment/domain side effects follow stat_rule TRANSPORT-DESIGN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_rail_design_infrastructure_1,Maglev Freight Networks,tech_land_infrastructure_12,12,pmg_rail_design_infrastructure,tech_land_infrastructure,Goods,TRANSPORT-DESIGN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_diesel_trains, pm_electric_trains, pm_high_speed_electric_trains), then continue that same step for every new PM. goods_input_professional_services_add +0.5/generation, goods_input_electricity_add +10/generation, goods_input_locomotives_add +1/generation, goods_output_transportation_add +50/generation. Employment/domain side effects follow stat_rule TRANSPORT-DESIGN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_rail_design_infrastructure_2,Vacuum Rail Systems,tech_land_infrastructure_15,15,pmg_rail_design_infrastructure,tech_land_infrastructure,Goods,TRANSPORT-DESIGN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_diesel_trains, pm_electric_trains, pm_high_speed_electric_trains), then continue that same step for every new PM. goods_input_professional_services_add +0.5/generation, goods_input_electricity_add +10/generation, goods_input_locomotives_add +1/generation, goods_output_transportation_add +50/generation. Employment/domain side effects follow stat_rule TRANSPORT-DESIGN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_rail_design_infrastructure_3,Adaptive Rail Networks,tech_land_infrastructure_18,18,pmg_rail_design_infrastructure,tech_land_infrastructure,Goods,TRANSPORT-DESIGN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_diesel_trains, pm_electric_trains, pm_high_speed_electric_trains), then continue that same step for every new PM. goods_input_professional_services_add +0.5/generation, goods_input_electricity_add +10/generation, goods_input_locomotives_add +1/generation, goods_output_transportation_add +50/generation. Employment/domain side effects follow stat_rule TRANSPORT-DESIGN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_rail_design_infrastructure_4,Planetary Transit Rail,tech_land_infrastructure_20,20,pmg_rail_design_infrastructure,tech_land_infrastructure,Goods,TRANSPORT-DESIGN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_diesel_trains, pm_electric_trains, pm_high_speed_electric_trains), then continue that same step for every new PM. goods_input_professional_services_add +0.5/generation, goods_input_electricity_add +10/generation, goods_input_locomotives_add +1/generation, goods_output_transportation_add +50/generation. Employment/domain side effects follow stat_rule TRANSPORT-DESIGN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_building_port_technique_1,Autonomous Port Operations,tech_sea_infrastructure_11,11,pmg_sea_infrastructure,tech_sea_infrastructure,Goods,SEA-PORT,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_basic_port, pm_industrial_port, pm_modern_port), then continue that same step for every new PM. goods_input_electricity_add +1.5/generation, goods_input_industrial_robots_add +1.5/generation, goods_input_steamers_add +0.75/generation, goods_output_merchant_marine_add +30/generation, goods_output_transportation_add +15/generation. Employment/domain side effects follow stat_rule SEA-PORT; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_building_port_technique_2,Self-Operating Port Complexes,tech_sea_infrastructure_16,16,pmg_sea_infrastructure,tech_sea_infrastructure,Goods,SEA-PORT,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_basic_port, pm_industrial_port, pm_modern_port), then continue that same step for every new PM. goods_input_electricity_add +1.5/generation, goods_input_industrial_robots_add +1.5/generation, goods_input_steamers_add +0.75/generation, goods_output_merchant_marine_add +30/generation, goods_output_transportation_add +15/generation. Employment/domain side effects follow stat_rule SEA-PORT; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_building_port_goods_1,Adaptive Merchant Shipping,tech_sea_infrastructure_12,12,pmg_sea_design_infrastructure,tech_sea_infrastructure,Goods,SEA-DESIGN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_steam_ships, pm_diesel_ships, pm_electric_ships), then continue that same step for every new PM. goods_output_merchant_marine_add +10/generation. Employment/domain side effects follow stat_rule SEA-DESIGN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_building_port_goods_2,Integrated Oceanic Shipping,tech_sea_infrastructure_17,17,pmg_sea_design_infrastructure,tech_sea_infrastructure,Goods,SEA-DESIGN,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_steam_ships, pm_diesel_ships, pm_electric_ships), then continue that same step for every new PM. goods_output_merchant_marine_add +10/generation. Employment/domain side effects follow stat_rule SEA-DESIGN; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_steamers_goods_manufacturing_4,Molecular Shipyard Fabrication,tech_sea_infrastructure_14,14,pmg_steamers_manufacturing,tech_sea_infrastructure,Goods,SEA-STEAMERS,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_steamers_goods_manufacturing_1, pm_steamers_goods_manufacturing_2, pm_steamers_goods_manufacturing_3), then continue that same step for every new PM. goods_input_professional_services_add +1.5/generation, goods_input_electricity_add +5/generation, goods_input_engines_add +5/generation, goods_input_steel_add +10/generation, goods_output_steamers_add +10/generation. Employment/domain side effects follow stat_rule SEA-STEAMERS; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
pm_modern_steamers_goods_manufacturing_5,Self-Assembling Megaship Fabrication,tech_sea_infrastructure_19,19,pmg_steamers_manufacturing,tech_sea_infrastructure,Goods,SEA-STEAMERS,"V3 linear rule: derive the absolute direct-goods step from the latest three productive live PMs (pm_steamers_goods_manufacturing_1, pm_steamers_goods_manufacturing_2, pm_steamers_goods_manufacturing_3), then continue that same step for every new PM. goods_input_professional_services_add +1.5/generation, goods_input_electricity_add +5/generation, goods_input_engines_add +5/generation, goods_input_steel_add +10/generation, goods_output_steamers_add +10/generation. Employment/domain side effects follow stat_rule SEA-STEAMERS; any productivity bonus uses goods_output_<good>_mult for the PMG's actual output goods."
